id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
132516,ForestHillsBRminstocityBED,85330,Jean,Queens,Forest Hills,40.7106,-73.85246,Entire home/apt,115,5,60,5/29/22,1.02,3,189,24,
64314,cozybedroominlovelygardenapt,314256,Debbie,Brooklyn,Crown Heights,40.67634,-73.95143,Private room,75,30,45,2/22/20,0.32,1,242,0,
32329,FullyFurnishedBeautifulBedroom,139853,Victor,Manhattan,East Village,40.72741,-73.98405,Entire home/apt,160,14,3,8/19/16,0.03,1,0,0,
64365,CrownHeightsGardenApt,314582,Anthony,Brooklyn,Crown Heights,40.67579,-73.95072,Private room,60,30,248,5/17/22,1.83,2,274,4,
64837,ENJOYDowntownNYC,46978,Edward,Manhattan,East Village,40.72497,-73.98356,Private room,75,7,232,5/15/22,1.67,2,31,14,
33009,RetreatinWilliamsburg,143027,Ming,Brooklyn,Williamsburg,40.71512,-73.95899,Entire home/apt,235,4,280,5/28/22,1.93,1,228,20,
33156,SunnyCleanZenHomewprBath,128669,Alex,Manhattan,Upper West Side,40.78763,-73.96862,Entire home/apt,139,120,20,10/14/20,0.15,1,67,0,
65268,ShareaHOMEforbdrmforBrooklyn,319092,Juhli,Brooklyn,Bedford-Stuyvesant,40.68305,-73.95195,Private room,75,5,63,1/5/19,0.48,1,68,0,
36647,PrivateBdrmBathrmNewElevator,157798,Irene,Manhattan,East Harlem,40.79128,-73.94125,Private room,76,7,49,5/24/22,0.34,1,67,15,
132661,TimeSquareSharedAPT,651818,Lucio,Manhattan,Hell's Kitchen,40.75587,-73.99399,Private room,68,10,79,6/1/22,0.86,1,2,5,
133025,Midtowncozyconvenient,653405,Tracy,Manhattan,Murray Hill,40.74564,-73.97782,Private room,68,30,143,4/5/22,1.07,1,41,4,
36703,SunnycleanbdrminWVillage,158284,Karene,Manhattan,West Village,40.73271,-74.00367,Entire home/apt,175,14,141,6/1/22,0.98,1,152,5,
36934,GreatlocationinWilliamsburg,159370,Viviana,Brooklyn,Williamsburg,40.71371,-73.96203,Entire home/apt,100,6,27,12/27/18,0.19,1,126,0,
134934,PrimeWilliamsburgApartment,652842,Giovanni,Brooklyn,Williamsburg,40.71771,-73.95849,Entire home/apt,250,5,27,12/7/19,0.29,1,0,0,
65425,EntireBedroomApartment,314941,Tony,Manhattan,Nolita,40.72021,-73.99426,Entire home/apt,399,1,7,5/22/22,0.05,3,345,6,
65615,FarmhouseApartmentinWilliamsburg,320761,Valerie,Brooklyn,Williamsburg,40.7106,-73.95178,Entire home/apt,85,10,56,9/5/20,0.41,1,0,0,
38663,LuxuryBrownstoneinBoerumHill,165789,Sarah,Brooklyn,Boerum Hill,40.68442,-73.98068,Entire home/apt,800,3,32,5/30/22,0.27,1,233,9,
65660,BrightSpaciousWilliamsburgAbode,320538,Larissa,Brooklyn,Williamsburg,40.70797,-73.94792,Entire home/apt,106,30,161,5/26/22,1.16,2,58,3,
65813,SuiteSugarHillHarlemPrivateRminHostedApt,321756,Eric,Manhattan,Harlem,40.82899,-73.94345,Private room,75,3,20,1/2/19,0.18,1,149,0,
66008,CHARMINGCARROLLGARDENSAPT,322884,Melissa,Brooklyn,Carroll Gardens,40.68028,-73.99328,Entire home/apt,190,30,68,3/22/20,0.55,1,233,0,
135465,GardenapartmentclosetoManhattan,663879,Christopher,Brooklyn,Fort Greene,40.68646,-73.97548,Entire home/apt,170,3,118,1/1/22,0.91,1,218,13,
135706,BohoStudio,665013,Jeff,Manhattan,Chelsea,40.74373,-73.99928,Entire home/apt,112,5,10,1/1/17,0.08,1,0,0,
39282,WorkfromhomefromOURhome,168525,Gus,Brooklyn,Williamsburg,40.70978,-73.95165,Private room,85,5,241,5/4/22,1.67,2,38,11,
39572,brinabraptMidtownWest,169927,Hubert,Manhattan,Hell's Kitchen,40.76203,-73.98869,Private room,139,30,44,1/3/19,0.31,2,275,0,
136493,Historicalhomewexceptionalspacelightart,663384,Irena,Brooklyn,Park Slope,40.67494,-73.97792,Entire home/apt,325,5,31,3/20/22,0.26,1,6,7,
39593,AroomofownwithaManhattanview,110506,Myung,Queens,Sunnyside,40.74523,-73.92318,Private room,78,30,29,12/22/19,0.2,1,181,0,
139624,SpaciousSunnyprivateonebedroom,680818,Jessica,Brooklyn,Crown Heights,40.67478,-73.95165,Entire home/apt,70,30,80,9/21/21,0.61,1,106,1,
140133,TrulyAmazingOasisInTheCity,622866,Daniel,Brooklyn,Williamsburg,40.71347,-73.96035,Entire home/apt,153,30,177,5/1/22,1.34,1,209,5,
66251,EastVillageLoftwithPianoPatio,324460,Samir,Manhattan,East Village,40.72547,-73.98619,Entire home/apt,372,3,137,5/20/22,1.58,1,71,36,
39704,PrivateLargeSunnyBRwWD,170510,Renée,Brooklyn,Bedford-Stuyvesant,40.68216,-73.94594,Entire home/apt,135,30,337,12/12/19,2.35,2,0,0,
42300,BeautifulLowerEastSideLoft,184755,Koray,Manhattan,Lower East Side,40.71992,-73.99167,Entire home/apt,550,5,67,4/26/22,0.47,1,218,9,
66275,LowerEastSideMagicApartmentEntireApartment,314941,Tony,Manhattan,Nolita,40.72036,-73.99435,Entire home/apt,442,1,186,5/26/22,1.4,3,345,42,
140973,EastVillageCharmer,686147,Dave,Manhattan,East Village,40.72334,-73.97719,Entire home/apt,185,30,80,4/30/22,0.6,1,189,2,
42729,HouseOnHenryndFLRSuite,11481,Annette,Brooklyn,Carroll Gardens,40.67813,-74.00062,Entire home/apt,175,4,182,4/23/22,1.27,3,313,13,
141154,AffordableFurnishedApartment,686768,Mark,Brooklyn,Boerum Hill,40.6857,-73.98131,Entire home/apt,100,30,263,3/11/20,2,1,92,0,
66741,CharmingGardenAptinParkSlope,327673,Stefano,Brooklyn,Park Slope,40.67548,-73.98315,Entire home/apt,186,2,266,3/31/22,1.93,2,190,16,
42882,NewYorkroomwithaview,185978,Newyorkroomwithaview,Staten Island,St. George,40.64633,-74.08156,Private room,70,2,176,12/31/19,1.3,1,266,0,
66974,LovelyModernGardenApartment,329436,Jana,Brooklyn,Gowanus,40.68088,-73.99102,Entire home/apt,210,2,179,5/2/22,1.47,2,221,57,
141335,ArchitectsBrownstone,687361,Orna,Brooklyn,Park Slope,40.67487,-73.97637,Entire home/apt,900,1,38,12/27/21,0.31,1,332,2,
142069,EASTVILLAGESTUDIOsunnyquiet,277747,Josh,Manhattan,East Village,40.72506,-73.97906,Entire home/apt,100,30,22,11/10/14,0.17,1,0,0,
43105,StudioblocksfromEmpireStateBuilding,188082,Thomas,Manhattan,Midtown,40.7449,-73.98499,Entire home/apt,185,30,4,4/21/18,0.07,1,123,0,
43726,ApartmentinTribecaNYCPanoramicVIEWS,191091,Ev,Manhattan,Tribeca,40.721,-74.00971,Entire home/apt,259,30,13,12/29/20,0.41,1,277,0,
144087,LUXURYOFTHEHORIZON,616825,Rinaldo & Jessa,Manhattan,Harlem,40.80687,-73.95333,Entire home/apt,499,6,27,5/21/22,0.2,2,196,6,
67288,CentralParkBRsunnycondo,101597,Per,Manhattan,East Harlem,40.79544,-73.94836,Entire home/apt,115,28,41,5/8/22,0.35,1,35,8,
166006,NiceManhattanAptNearCentralParkandSubway,791287,Giancarlo,Manhattan,Upper West Side,40.79864,-73.96209,Entire home/apt,250,31,190,12/21/21,1.44,1,240,1,
67299,CozyGardenApartmentinWilliamsburg,330347,Adrienne,Brooklyn,Williamsburg,40.71516,-73.96448,Entire home/apt,130,30,73,2/8/22,0.54,1,61,6,
67397,SoHacomfortbyNWCentralPark,332189,Elise,Manhattan,Harlem,40.80332,-73.95741,Private room,122,30,105,12/31/19,0.77,1,95,0,
68253,RoomintheheartofAstoria,67730,Boris,Queens,Astoria,40.76336,-73.92099,Private room,55,30,0,,,1,0,0,
144148,BdrminBdrmdupelxroofdeck,299755,Jonathan,Manhattan,East Village,40.72297,-73.9851,Private room,67,30,32,1/5/16,0.34,1,0,0,
148201,NYCSunnyGreenwichVillagebr,715807,John,Manhattan,West Village,40.7304,-74.00228,Entire home/apt,175,30,18,5/31/13,0.14,1,0,0,
166172,PrivateStayInPeacefulArtistApartment,792159,Wanda,Brooklyn,Bushwick,40.68478,-73.9066,Private room,55,30,62,9/29/19,0.58,1,0,0,
68735,PrewarPenthousewPrivateTerrace,342054,Violetta,Manhattan,Upper West Side,40.78846,-73.97459,Entire home/apt,215,15,34,1/13/22,0.26,1,243,1,
166983,BRBeautifulBrooklynDuplex,795640,Jilly,Brooklyn,Carroll Gardens,40.68194,-73.99708,Entire home/apt,350,30,6,8/8/15,0.05,1,0,0,
68900,BrightBeautifulBrooklyn,343250,Jason,Brooklyn,Greenpoint,40.73094,-73.95484,Private room,100,30,7,10/26/19,0.07,1,157,0,
168123,SunnyquietlegalhomelikesuitePkSlopeSouth,720558,Sara,Brooklyn,Windsor Terrace,40.65891,-73.98556,Entire home/apt,100,30,116,6/3/22,0.89,1,54,7,
169306,AffordableCozy,806214,Vanessa,Bronx,University Heights,40.85981,-73.9063,Private room,47,7,153,5/19/22,1.16,1,254,13,
68974,UniquespaciousloftontheBowery,281229,Alicia,Manhattan,Nolita,40.72,-73.99487,Entire home/apt,596,2,227,4/8/22,1.66,1,9,8,
169483,VeryclosetoDowntownAwesomePrivateApartment,807642,Jeffrey,Brooklyn,Gravesend,40.60602,-73.97076,Entire home/apt,184,7,0,,,2,0,0,
69894,Nicerenovatedaptprimelocation,352168,Silvia,Manhattan,Upper West Side,40.77845,-73.98295,Entire home/apt,160,30,58,2/3/22,0.47,1,27,3,
148259,GarageStudioDesignerLoft,716064,Mihalis,Brooklyn,Williamsburg,40.71345,-73.94289,Entire home/apt,310,3,84,10/10/21,0.71,1,341,5,
170420,TheHappyhome,812814,Lena,Manhattan,East Harlem,40.79179,-73.93972,Entire home/apt,79,30,15,2/15/16,0.11,1,0,0,
69921,BrooklynWritersNook,155689,Joab,Brooklyn,Bushwick,40.70494,-73.91982,Private room,100,3,64,5/22/22,0.48,1,256,10,
170761,FortGreeneBrooklynFrontBedroom,67778,Doug,Brooklyn,Fort Greene,40.68876,-73.97758,Private room,85,2,93,6/2/22,0.94,2,131,30,
71010,AllThatJazzBedBookBeyond,361855,Kurt,Manhattan,Washington Heights,40.83403,-73.93951,Entire home/apt,332,4,36,5/22/22,0.33,2,313,1,
148825,BestCityAreaColumbiaUUpperWestSideCPark,718349,B.,Manhattan,Upper West Side,40.79999,-73.96338,Entire home/apt,179,3,265,5/29/22,2.15,2,166,39,
171562,Chelseastudiowithbalconyviews,60923,Omri,Manhattan,Chelsea,40.74937,-73.99467,Entire home/apt,240,60,24,5/17/22,0.18,1,1,5,
171978,Brightspaciousbrooklynapt,820011,Ike,Brooklyn,Crown Heights,40.66946,-73.94638,Entire home/apt,94,7,8,10/16/12,0.06,2,266,0,
71248,BrightandlovelybdrmLESaptwbalcony,363834,Jennifer,Manhattan,Chinatown,40.7159,-73.99156,Entire home/apt,150,28,57,3/19/22,0.42,2,1,4,
173151,spaciousroom,826459,Jane,Brooklyn,Greenpoint,40.72852,-73.95655,Private room,78,30,262,3/8/20,1.98,1,33,0,
71366,BeautifulOneBedWestVillageMonthSpecial,364955,Ruperto,Manhattan,Greenwich Village,40.72997,-74.00196,Entire home/apt,200,30,44,5/22/22,0.36,1,91,2,
149287,YourownapartmentoffParkAvenue,720320,Nancy,Manhattan,Upper East Side,40.78422,-73.95133,Entire home/apt,250,30,0,,,1,0,0,
149787,FullFloorBrownstone,722242,Nicholas,Manhattan,Harlem,40.81862,-73.94518,Entire home/apt,100,30,0,,,1,0,0,
174966,LuxuryBedBathCentralParkView,836168,Henry,Manhattan,Upper West Side,40.7751,-73.98595,Entire home/apt,2500,30,26,1/20/16,0.2,11,364,0,
150804,ColorfulBedroomAptonNYCsLowerEastSide,726333,Peter,Manhattan,Lower East Side,40.7203,-73.98424,Entire home/apt,250,4,35,12/25/21,0.27,1,1,8,
71384,GiganticPrivateBrooklynLoft,365153,Ben,Brooklyn,Greenpoint,40.72919,-73.95588,Entire home/apt,229,1,50,5/13/14,0.37,1,0,0,
176653,EastVillagebedroomwrooftop,844862,Cj,Manhattan,East Village,40.72905,-73.98214,Private room,100,30,43,1/3/20,0.33,2,0,0,
71812,CondoApartmentwithLaundryandAssignedParking,369015,Thai,Bronx,Kingsbridge,40.87069,-73.90113,Entire home/apt,90,30,13,2/25/22,0.28,2,186,3,
150989,SunlitbedroomaptWilliamsburgBrooklyn,727084,Daniela,Brooklyn,Williamsburg,40.71584,-73.96355,Entire home/apt,140,30,19,2/6/22,0.14,1,0,1,
177495,PRIMELuxurySpaciousBedroomAptinChelsea,848960,Amit,Manhattan,Chelsea,40.74088,-73.99538,Entire home/apt,550,30,5,6/24/19,0.09,1,0,0,
177606,SpaciousPrivateJrOneBedroomNearNYUHospital,849492,Kathrine,Manhattan,Kips Bay,40.74045,-73.9749,Private room,189,7,114,4/15/22,0.87,1,314,8,
151199,CleanAstoriaPrivateHomeNYC,722320,Gladys,Queens,Astoria,40.75684,-73.91286,Entire home/apt,149,2,495,5/22/22,3.79,1,279,37,
152071,ParkSlopeApartment,731855,Wendy,Brooklyn,Park Slope,40.67231,-73.97878,Entire home/apt,150,2,0,,,1,0,0,
72190,BRSeeCentralParkfromTerrace,373085,Hudson,Manhattan,Upper West Side,40.77743,-73.97691,Entire home/apt,110,30,37,2/15/19,0.28,1,0,0,
72265,PrivaterailroadapartmentincozyGreenpoint,340692,Vanessa,Brooklyn,Greenpoint,40.72744,-73.953,Private room,85,10,35,9/28/21,0.3,1,0,1,
74333,AlcoveStudiowoutdoorPatioDeck,331328,Amir,Manhattan,East Harlem,40.80834,-73.94075,Entire home/apt,80,30,37,3/12/22,0.28,2,309,1,
179741,SpringstSoHoApartment,314941,Tony,Manhattan,Nolita,40.72212,-73.99638,Entire home/apt,370,1,18,8/14/21,0.14,3,158,1,
74438,LuxuryHiRiseXLBRSkylineviews,391553,James,Manhattan,Hell's Kitchen,40.75523,-73.99792,Entire home/apt,299,30,52,11/18/14,0.38,1,123,0,
152263,Cozyapartmentinabrownstone,732535,William,Manhattan,Harlem,40.80494,-73.94998,Entire home/apt,350,2,284,5/30/22,2.18,3,242,45,
182069,CozystudioApartmentinUpperEast,39260,Mat,Manhattan,East Harlem,40.78923,-73.946,Entire home/apt,100,30,120,3/31/22,0.92,1,277,3,
74680,OneBedroomMinistudioFreeWIFI,265109,Nazleen,Queens,Astoria,40.77507,-73.93367,Entire home/apt,119,7,235,4/20/22,1.76,1,258,10,
74821,DeluxeHarlemBedroom,394640,Keith,Manhattan,Harlem,40.80874,-73.94926,Entire home/apt,149,30,47,1/3/19,0.35,1,63,0,
182177,APRIVATEFLATAPARTMENTSPECIAL,873273,Christian & Carla,Bronx,Allerton,40.86502,-73.85496,Entire home/apt,166,2,325,5/17/22,2.48,2,279,15,
235951,StylishStudiowithexclusiveTerrace,1236070,Daniel,Manhattan,Midtown,40.75408,-73.97071,Entire home/apt,160,29,152,4/17/22,1.17,1,32,4,
187986,ComfortatCrossroadsofDowntown,904833,Daniel,Manhattan,Chelsea,40.73862,-73.99758,Entire home/apt,250,30,2,8/28/15,0.02,1,0,0,
188674,UNIONSQUAREEVILLBRBEAUTIFUL,909234,Leslie,Manhattan,East Village,40.73345,-73.98809,Entire home/apt,165,30,63,1/12/18,0.49,1,0,0,
235960,LESprivateaptbedroommore,1236817,Blue,Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,150,30,109,4/23/22,0.84,1,278,6,
189135,HellsKitchenFunkysHideaway,179020,Michael,Manhattan,Hell's Kitchen,40.76263,-73.99401,Private room,106,30,101,12/28/19,0.81,1,292,0,
236671,WilliamsburgGardenHomeminutesfromManhattan,1240820,Yvonne,Brooklyn,Williamsburg,40.71732,-73.95561,Entire home/apt,160,30,165,4/3/21,1.29,1,0,0,
189181,RoominChicModernHighLineLuxuryNew,912541,David,Manhattan,Chelsea,40.74907,-74.00281,Private room,282,30,1,4/20/14,0.01,1,0,0,
189732,FamilyFriendsInNewYorkCity,489400,O'Dell,Brooklyn,East New York,40.67346,-73.87263,Entire home/apt,183,3,264,5/17/22,2.02,1,279,34,
189787,SpaciousComfyBKBrownstone,915640,Sundiata,Brooklyn,Crown Heights,40.66941,-73.94988,Entire home/apt,108,30,103,1/1/20,0.79,1,0,0,
190267,LargeLuxuryUpperEastSideStudio,918866,Marina,Manhattan,Upper East Side,40.7688,-73.95825,Entire home/apt,179,30,43,11/30/21,0.33,1,84,3,
190968,LovelyBrooklynBrownstoneBR,922922,Karen,Brooklyn,Prospect Heights,40.67914,-73.96443,Entire home/apt,175,3,37,12/28/19,0.28,1,0,0,
190974,BeautifulGrdnAptinParkSlope,874471,Alan,Brooklyn,Park Slope,40.66836,-73.98166,Entire home/apt,130,3,249,6/2/22,2.01,1,195,38,
195123,Cheerfulcomfortableroom,940724,Susan,Manhattan,Washington Heights,40.83338,-73.94326,Private room,75,30,232,1/11/20,1.77,1,294,0,
239733,AstoriaGardenSuite,1256874,Nancy,Queens,Ditmars Steinway,40.77539,-73.91709,Entire home/apt,75,30,55,5/31/22,0.43,1,301,2,
239826,AmazingbedlivelikeaNewyorkr,1257760,Jay,Manhattan,Gramercy,40.73685,-73.9828,Entire home/apt,295,30,0,,,1,0,0,
239899,SpaciousCharmingbyProspectPk,1258363,Todd,Brooklyn,Prospect-Lefferts Gardens,40.66278,-73.95886,Entire home/apt,65,30,7,3/6/21,0.09,1,0,0,
239934,DesignersBRintheheartoftheEastVillage,737845,Eric,Manhattan,East Village,40.73193,-73.98511,Entire home/apt,340,12,43,9/18/21,0.34,1,0,1,
242643,SpaciousbrSleepscomfortablydishwasherTV,1273825,Lauryn,Brooklyn,Williamsburg,40.70652,-73.93991,Entire home/apt,146,2,48,4/25/22,0.41,1,301,10,
244649,UpperWestLargeroomoneblocktoSubway,1283659,Kurt,Manhattan,Upper West Side,40.79824,-73.96863,Private room,50,2,0,,,1,0,0,
153780,PrivateEVillageTownhouseStay,739499,Donna,Manhattan,East Village,40.72751819,-73.98581073,Private room,175,3,205,5/25/22,1.55,1,190,20,
157673,LargeLoftStyleStudioSpace,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,40.68096,-73.94062,Entire home/apt,65,30,92,11/6/20,0.7,1,239,0,
195233,PrecautionsYouDidntThinkOfByProspectPark,949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,40.65633597,-73.95525752,Private room,50,1,59,1/2/20,0.62,2,0,0,
195240,CovidCleansince,949221,Dennis,Brooklyn,Flatbush,40.65467671,-73.95720935,Private room,60,1,86,4/30/22,0.71,2,62,5,
158061,HancockTownHouseStuyvesantMews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68511,-73.91927,Private room,165,30,27,10/8/17,0.2,4,365,0,
158176,EntireAptinHeartofWilliamsburg,573065,Laura,Brooklyn,Williamsburg,40.71596,-73.96017,Entire home/apt,175,30,143,5/1/22,1.13,1,0,4,
195989,SunnyLargeParkSlopeBedroom,611716,Elizabeth,Brooklyn,Park Slope,40.67641,-73.98161,Private room,105,3,219,4/15/22,1.68,2,152,8,
159749,PurpleRoomforinbrownstonepermonth,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,81,2,76,1/3/20,0.59,4,2,0,
197753,Largeroominelevatordrmanbldg,964482,Colin,Manhattan,Harlem,40.82929,-73.94873,Private room,68,2,320,2/8/20,2.88,2,128,0,
159815,TheArtRoomfortwoinBrownstoneformo,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,71,1,52,9/19/20,0.4,4,20,0,
159913,ChelsealivingBRbestlocation,759883,Kaye,Manhattan,Chelsea,40.74389,-74.00068,Private room,150,30,27,12/16/19,0.48,1,348,0,
245544,NYBigRoomfornearManhattan,1260921,Victor,Bronx,Kingsbridge,40.8666,-73.90061,Private room,41,3,114,4/20/22,0.99,2,124,2,
197931,TreelinedStreetmintoTimesSq,965453,Karolina,Manhattan,Hell's Kitchen,40.761436,-73.991791,Entire home/apt,261,7,95,5/26/22,0.73,1,13,1,
245574,BrooklynBrownstoneapartment,1288460,Al-,Brooklyn,Bedford-Stuyvesant,40.68921,-73.95439,Entire home/apt,140,3,240,5/16/22,1.85,1,226,30,
162493,PrimeWilliamsburgBRwithDeck,776490,Andres,Brooklyn,Williamsburg,40.71174,-73.95798,Entire home/apt,582,6,46,5/7/22,0.56,1,1,4,
197942,PrivateComfyCozyBrooklynclosetoManhattan,289135,Toni,Brooklyn,Bedford-Stuyvesant,40.6836,-73.95445,Entire home/apt,198,7,236,5/14/22,1.81,1,292,4,
162508,BeautifulBrooklynOasis,776645,Placid,Brooklyn,Crown Heights,40.67188,-73.95097,Entire home/apt,130,7,28,9/23/19,0.24,1,30,0,
246351,SweetAptStepsFromGramercyPark,1292250,Jerry,Manhattan,Gramercy,40.73693,-73.98129,Entire home/apt,139,1,5,8/17/15,0.04,1,0,0,
198028,trainatyourdoornextstopMIDTOWN,965976,Jaymes,Queens,Ditmars Steinway,40.77728,-73.91278,Shared room,50,75,16,10/1/13,0.12,1,277,0,
247562,ROOMWHITHPRVATEBATHROOM,1234135,Santiago,Queens,Richmond Hill,40.7012,-73.83151,Private room,61,3,37,5/22/22,0.29,3,333,14,
248865,LoftSuite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,235,3,38,3/8/20,0.3,30,168,0,
248966,bklynprivatebedroombathroomlux,1304390,Barry,Brooklyn,Bushwick,40.69913,-73.93107,Private room,82,30,43,8/31/17,0.36,1,307,0,
249414,LargebrightftbrinWV,1306587,Andy,Manhattan,West Village,40.73273,-74.00041,Entire home/apt,246,4,6,6/28/17,0.08,1,0,0,
163814,STUDIOEastVillageOwnbathSleeps,627217,Seith,Manhattan,East Village,40.72641,-73.98711,Entire home/apt,179,2,399,5/29/22,3.04,3,233,52,
198478,CrowsNestPrivateBedBathUES,968805,Lennay,Manhattan,Upper East Side,40.7794,-73.95096,Private room,95,30,39,4/30/22,0.43,1,141,1,
278145,LargeRoominaHugeNYapartment,1452026,Heidi,Queens,Astoria,40.77128,-73.91939,Private room,45,30,3,6/20/17,0.02,1,0,0,
200645,BestManhattanStudioDeal,933378,Edo,Manhattan,Upper East Side,40.76739,-73.9557,Shared room,90,30,0,,,1,0,0,
278876,Largefurnishedroominabedroom,368528,Ally,Brooklyn,Crown Heights,40.66883,-73.95296,Private room,60,30,1,3/18/17,0.02,1,0,0,
200955,StylishEastVillageFlat,568325,Simone,Manhattan,Stuyvesant Town,40.73125,-73.9811,Entire home/apt,125,30,22,12/31/20,0.17,1,5,0,
280315,CrownHeightsBrooklynCozyApt,1151818,Gabrielle,Brooklyn,Crown Heights,40.67265,-73.94486,Entire home/apt,250,30,26,10/31/14,0.21,1,0,0,
201514,LitasNewYorkApartmentsAnalitasSuite,985846,Tere,Manhattan,Harlem,40.82553,-73.94511,Entire home/apt,150,30,1,10/5/17,0.02,1,0,0,
201992,SereneParkSlopeGardenApartment,988350,Andrea,Brooklyn,Park Slope,40.67466,-73.97853,Entire home/apt,190,30,106,7/2/19,1.06,1,306,0,
281521,AmazingWestVillagebr,70614,Vimal,Manhattan,West Village,40.73853,-74.00292,Entire home/apt,200,30,1,10/2/12,0.01,1,0,0,
249618,AtaveryniceareaintheWestSide,1307773,Karina,Manhattan,Washington Heights,40.85099,-73.92822,Private room,125,60,4,7/3/15,0.04,1,0,0,
202273,CozyandspaciousrareforNYC,918087,Jacqui,Brooklyn,Bedford-Stuyvesant,40.68702,-73.94917,Private room,55,30,72,12/26/16,0.55,3,0,0,
203901,BeautifulUESapartment,1000477,Elizabeth,Manhattan,Upper East Side,40.76922,-73.95648,Entire home/apt,190,30,8,9/18/16,0.06,1,0,0,
249704,SunnyModernBRinWilliamsburg,966806,Mary And Charles,Brooklyn,Williamsburg,40.71065,-73.94102,Entire home/apt,150,30,21,1/6/22,0.17,1,76,4,
249867,HANCOCKVERYSMALLROOM,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68532,-73.91881,Private room,100,30,7,10/7/18,0.05,4,365,0,
250323,SPACIOUSPRIVATELITTLEITALYFLAT,1311870,Christy,Manhattan,Chinatown,40.71643,-73.99931,Entire home/apt,122,30,49,12/3/14,0.41,1,0,0,
250536,TheLenoxinHarlem,1313306,Yvette,Manhattan,Harlem,40.81146,-73.94469,Private room,125,30,11,9/25/17,0.09,2,185,0,
250537,TheLenoxinHarlem,1313306,Yvette,Manhattan,Harlem,40.81128,-73.9433,Entire home/apt,400,30,0,,,2,266,0,
281851,BeautifulPrivateBedroomDownstairs,1469036,Tw,Manhattan,Harlem,40.8078,-73.95232,Private room,130,5,120,5/9/22,1.49,1,296,2,
282443,QTSTUDIOFORROMANTICCOUPLES,36897,Lydia,Manhattan,Chinatown,40.7159,-73.99103,Entire home/apt,125,30,77,5/1/22,0.61,1,0,1,
282977,ParkSlopeBrooklynSunnyBedroom,1474071,Diana,Brooklyn,Park Slope,40.6732,-73.97998,Private room,135,4,276,5/9/22,2.17,1,270,30,
204065,StJamesPlacebdrmblocktoPRATTGtrain,51038,Erica,Brooklyn,Clinton Hill,40.687,-73.96149,Entire home/apt,448,2,89,5/16/22,0.68,2,281,23,
251277,PrivateBdrmBathblockCtrlPrk,1317343,Carol,Manhattan,Upper West Side,40.78615,-73.97394,Private room,155,2,151,5/4/22,1.18,1,299,28,
205485,IdealBrooklynBrownstoneApartment,1010242,Zora & Chris,Brooklyn,Bedford-Stuyvesant,40.68339,-73.94034,Entire home/apt,185,3,141,5/23/22,1.08,1,228,6,
252865,BESTPLACETOLIVEinNYCNorthParkSlope,194457,Grace,Brooklyn,Prospect Heights,40.67882,-73.97224,Private room,55,30,5,11/2/19,0.05,1,0,0,
283550,HellsKitchenGroundFlbedroom,1476954,Jose,Manhattan,Hell's Kitchen,40.75981,-73.99138,Entire home/apt,175,30,10,4/21/19,0.13,1,0,0,
